episode,total_reward,steps,success,epsilon,q_states
2021,12,27,1,0.13238893993901227,22517
2022,101,15,1,0.13225655099907327,22518
2023,84,33,1,0.1321242944480742,22528
2024,106,4,1,0.13199217015362613,22528
2025,109,19,1,0.1318601779834725,22529
2026,107,14,1,0.13172831780548902,22529
2027,77,26,1,0.13159658948768352,22533
2028,100,1,1,0.13146499289819583,22533
2029,114,12,1,0.13133352790529762,22533
2030,36,38,1,0.13120219437739233,22548
2031,-21,51,1,0.13107099218301493,22560
2032,112,13,1,0.13093992119083192,22561
2033,100,1,1,0.13080898126964108,22561
2034,107,5,1,0.13067817228837145,22562
2035,73,15,1,0.13054749411608307,22564
2036,36,27,1,0.13041694662196698,22573
2037,93,9,1,0.13028652967534501,22578
2038,-17,69,1,0.13015624314566968,22593
2039,85,20,1,0.130026086902524,22597
2040,79,33,1,0.1298960608156215,22607
2041,16,36,1,0.12976616475480587,22612
2042,26,20,1,0.12963639859005108,22618
2043,114,21,1,0.12950676219146104,22619
2044,102,2,1,0.1293772554292696,22619
2045,111,7,1,0.1292478781738403,22621
2046,103,14,1,0.12911863029566648,22625
2047,88,24,1,0.12898951166537082,22626
2048,100,1,1,0.12886052215370544,22627
2049,94,24,1,0.12873166163155172,22630
2050,105,13,1,0.12860292996992018,22630
2051,83,19,1,0.12847432703995026,22634
2052,33,29,1,0.12834585271291032,22641
2053,108,17,1,0.12821750686019742,22645
2054,69,23,1,0.12808928935333722,22648
2055,103,15,1,0.12796120006398387,22648
2056,98,22,1,0.1278332388639199,22650
2057,89,17,1,0.12770540562505597,22652
2058,82,10,1,0.1275777002194309,22656
2059,111,26,1,0.12745012251921148,22656
2060,102,2,1,0.12732267239669226,22656
2061,97,18,1,0.12719534972429558,22662
2062,95,8,1,0.12706815437457128,22662
2063,123,13,1,0.1269410862201967,22662
2064,35,34,1,0.1268141451339765,22671
2065,110,12,1,0.12668733098884255,22671
2066,68,42,1,0.12656064365785372,22684
2067,112,7,1,0.12643408301419587,22684
2068,100,1,1,0.12630764893118168,22684
2069,106,29,1,0.1261813412822505,22686
2070,100,1,1,0.12605515994096825,22686
2071,108,7,1,0.12592910478102728,22687
2072,104,12,1,0.12580317567624627,22687
2073,114,12,1,0.12567737250057,22689
2074,102,2,1,0.12555169512806943,22689
2075,71,40,1,0.12542614343294137,22707
2076,87,20,1,0.12530071728950842,22711
2077,101,23,1,0.12517541657221892,22715
2078,110,6,1,0.1250502411556467,22715
2079,104,3,1,0.12492519091449104,22715
2080,101,2,1,0.12480026572357655,22715
2081,103,4,1,0.12467546545785298,22715
2082,94,28,1,0.12455078999239512,22717
2083,102,8,1,0.12442623920240273,22719
2084,100,22,1,0.12430181296320032,22721
2085,93,17,1,0.12417751115023712,22723
2086,80,24,1,0.12405333363908688,22730
2087,40,25,1,0.1239292803054478,22737
2088,112,14,1,0.12380535102514234,22738
2089,134,19,1,0.1236815456741172,22738
2090,108,5,1,0.12355786412844308,22738
2091,-42,59,1,0.12343430626431463,22756
2092,108,8,1,0.12331087195805032,22756
2093,108,23,1,0.12318756108609227,22757
2094,98,12,1,0.12306437352500618,22762
2095,125,17,1,0.12294130915148117,22762
2096,99,7,1,0.12281836784232969,22762
2097,95,13,1,0.12269554947448735,22766
2098,-12,47,1,0.12257285392501287,22781
2099,129,22,1,0.12245028107108785,22781
2100,48,35,1,0.12232783079001676,22790
2101,114,14,1,0.12220550295922675,22790
2102,97,30,1,0.12208329745626752,22793
2103,67,37,1,0.12196121415881125,22800
2104,34,32,1,0.12183925294465245,22805
2105,89,10,1,0.1217174136917078,22806
2106,70,25,1,0.12159569627801609,22811
2107,58,19,1,0.12147410058173808,22815
2108,89,11,1,0.12135262648115634,22815
2109,110,6,1,0.12123127385467519,22815
2110,98,4,1,0.12111004258082052,22816
2111,106,4,1,0.1209889325382397,22816
2112,91,12,1,0.12086794360570145,22819
2113,47,41,1,0.12074707566209575,22827
2114,109,17,1,0.12062632858643366,22828
2115,70,19,1,0.12050570225784722,22836
2116,88,12,1,0.12038519655558938,22837
2117,117,11,1,0.12026481135903379,22838
2118,108,8,1,0.12014454654767476,22838
2119,106,4,1,0.12002440200112709,22838
2120,116,9,1,0.11990437759912596,22838
2121,98,18,1,0.11978447322152684,22842
2122,110,6,1,0.11966468874830531,22842
2123,86,6,1,0.11954502405955701,22843
2124,122,17,1,0.11942547903549745,22843
2125,108,5,1,0.11930605355646196,22843
2126,0,45,1,0.11918674750290549,22853
2127,55,31,1,0.11906756075540259,22858
2128,115,14,1,0.11894849319464719,22859
2129,104,8,1,0.11882954470145254,22860
2130,88,7,1,0.11871071515675109,22861
2131,113,8,1,0.11859200444159435,22861
2132,4,62,1,0.11847341243715274,22880
2133,37,36,1,0.1183549390247156,22893
2134,106,4,1,0.11823658408569088,22893
2135,105,22,1,0.11811834750160519,22895
2136,1,44,1,0.11800022915410358,22905
2137,89,17,1,0.11788222892494947,22906
2138,117,10,1,0.11776434669602452,22906
2139,81,16,1,0.1176465823493285,22908
2140,103,15,1,0.11752893576697916,22908
2141,75,14,1,0.11741140683121218,22911
2142,107,19,1,0.11729399542438097,22917
2143,102,2,1,0.11717670142895659,22917
2144,32,29,1,0.11705952472752763,22924
2145,16,38,1,0.1169424652028001,22936
2146,102,11,1,0.1168255227375973,22937
2147,95,14,1,0.1167086972148597,22937
2148,115,9,1,0.11659198851764484,22938
2149,119,20,1,0.1164753965291272,22938
2150,110,10,1,0.11635892113259806,22938
2151,81,17,1,0.11624256221146546,22939
2152,93,15,1,0.116126319649254,22943
2153,55,42,1,0.11601019332960474,22951
2154,95,5,1,0.11589418313627514,22951
2155,102,8,1,0.11577828895313887,22952
2156,109,8,1,0.11566251066418573,22953
2157,96,13,1,0.11554684815352155,22953
2158,82,17,1,0.11543130130536802,22957
2159,93,16,1,0.11531587000406265,22960
2160,60,23,1,0.1152005541340586,22966
2161,116,9,1,0.11508535357992454,22966
2162,93,10,1,0.11497026822634461,22966
2163,52,34,1,0.11485529795811826,22976
2164,77,24,1,0.11474044266016015,22980
2165,110,23,1,0.11462570221749999,22981
2166,65,30,1,0.11451107651528249,22986
2167,47,37,1,0.11439656543876721,22993
2168,107,8,1,0.11428216887332844,22993
2169,110,12,1,0.11416788670445512,22994
2170,56,30,1,0.11405371881775066,23000
2171,17,44,1,0.11393966509893291,23019
2172,50,31,1,0.11382572543383399,23026
2173,101,18,1,0.11371189970840015,23029
2174,66,23,1,0.11359818780869176,23031
2175,110,12,1,0.11348458962088306,23032
2176,117,23,1,0.11337110503126219,23036
2177,118,13,1,0.11325773392623092,23037
2178,73,31,1,0.1131444761923047,23041
2179,116,22,1,0.11303133171611239,23053
2180,42,52,1,0.11291830038439628,23068
2181,106,13,1,0.11280538208401188,23069
2182,119,16,1,0.11269257670192787,23071
2183,108,5,1,0.11257988412522593,23071
2184,28,36,1,0.1124673042411007,23076
2185,116,15,1,0.1123548369368596,23076
2186,59,26,1,0.11224248209992274,23080
2187,105,13,1,0.11213023961782281,23080
2188,95,17,1,0.11201810937820499,23084
2189,94,26,1,0.11190609126882678,23087
2190,109,8,1,0.11179418517755796,23087
2191,128,15,1,0.1116823909923804,23087
2192,46,38,1,0.11157070860138803,23102
2193,101,14,1,0.11145913789278664,23103
2194,108,8,1,0.11134767875489385,23103
2195,48,31,1,0.11123633107613895,23114
2196,130,17,1,0.11112509474506281,23115
2197,97,8,1,0.11101396965031775,23116
2198,108,6,1,0.11090295568066744,23117
2199,95,13,1,0.11079205272498677,23120
2200,131,17,1,0.11068126067226178,23121
2201,124,16,1,0.11057057941158951,23121
2202,89,26,1,0.11046000883217792,23123
2203,66,31,1,0.11034954882334574,23130
2204,100,18,1,0.1102391992745224,23131
2205,93,32,1,0.11012896007524788,23142
2206,86,15,1,0.11001883111517263,23144
2207,112,11,1,0.10990881228405747,23145
2208,89,26,1,0.10979890347177342,23150
2209,-34,44,1,0.10968910456830164,23164
2210,46,23,1,0.10957941546373333,23171
2211,125,18,1,0.1094698360482696,23174
2212,72,31,1,0.10936036621222132,23185
2213,105,10,1,0.10925100584600911,23185
2214,100,4,1,0.1091417548401631,23185
2215,102,2,1,0.10903261308532293,23185
2216,89,13,1,0.1089235804722376,23188
2217,88,8,1,0.10881465689176537,23190
2218,112,24,1,0.1087058422348736,23195
2219,36,20,1,0.10859713639263872,23202
2220,92,6,1,0.10848853925624609,23202
2221,96,10,1,0.10838005071698985,23203
2222,94,22,1,0.10827167066627286,23207
2223,113,18,1,0.10816339899560658,23207
2224,115,16,1,0.10805523559661097,23208
2225,118,17,1,0.10794718036101436,23208
2226,76,24,1,0.10783923318065335,23214
2227,112,13,1,0.10773139394747269,23217
2228,102,5,1,0.10762366255352522,23217
2229,100,10,1,0.1075160388909717,23219
2230,120,17,1,0.10740852285208072,23220
2231,72,13,1,0.10730111432922863,23221
2232,107,6,1,0.1071938132148994,23221
2233,64,30,1,0.1070866194016845,23230
2234,75,23,1,0.10697953278228281,23238
2235,-21,46,1,0.10687255324950053,23256
2236,111,27,1,0.10676568069625103,23257
2237,102,2,1,0.10665891501555477,23257
2238,112,33,1,0.10655225610053921,23262
2239,89,28,1,0.10644570384443867,23267
2240,89,23,1,0.10633925814059424,23270
2241,100,1,1,0.10623291888245365,23270
2242,64,29,1,0.1061266859635712,23282
2243,98,21,1,0.10602055927760762,23283
2244,101,18,1,0.10591453871833001,23287
2245,110,6,1,0.10580862417961168,23287
2246,90,2,1,0.10570281555543207,23287
2247,104,3,1,0.10559711273987664,23287
2248,100,1,1,0.10549151562713677,23287
2249,102,2,1,0.10538602411150963,23287
2250,66,26,1,0.10528063808739813,23289
2251,104,6,1,0.10517535744931072,23289
2252,66,20,1,0.10507018209186142,23292
2253,104,10,1,0.10496511190976955,23293
2254,112,29,1,0.10486014679785978,23296
2255,110,10,1,0.10475528665106192,23296
2256,116,17,1,0.10465053136441085,23297
2257,74,9,1,0.10454588083304645,23300
2258,81,27,1,0.1044413349522134,23308
2259,115,16,1,0.10433689361726119,23309
2260,122,18,1,0.10423255672364393,23311
2261,104,4,1,0.10412832416692028,23311
2262,118,16,1,0.10402419584275335,23312
2263,97,13,1,0.1039201716469106,23314
2264,102,6,1,0.10381625147526369,23316
2265,76,22,1,0.10371243522378842,23318
2266,93,14,1,0.10360872278856463,23320
2267,79,15,1,0.10350511406577606,23322
2268,106,26,1,0.10340160895171029,23322
2269,73,13,1,0.10329820734275857,23325
2270,76,35,1,0.10319490913541582,23330
2271,101,6,1,0.1030917142262804,23331
2272,118,10,1,0.10298862251205412,23331
2273,86,11,1,0.10288563388954207,23333
2274,110,13,1,0.10278274825565252,23333
2275,104,4,1,0.10267996550739687,23334
2276,97,6,1,0.10257728554188948,23336
2277,102,26,1,0.1024747082563476,23340
2278,114,20,1,0.10237223354809125,23341
2279,108,5,1,0.10226986131454316,23341
2280,73,49,1,0.10216759145322861,23343
2281,103,3,1,0.10206542386177538,23343
2282,102,21,1,0.1019633584379136,23345
2283,88,20,1,0.10186139507947568,23349
2284,100,1,1,0.1017595336843962,23349
2285,106,5,1,0.10165777415071181,23349
2286,-56,64,1,0.1015561163765611,23370
2287,102,2,1,0.10145456026018454,23370
2288,76,13,1,0.10135310569992435,23373
2289,49,38,1,0.10125175259422443,23383
2290,115,18,1,0.10115050084163021,23383
2291,91,16,1,0.10104935034078859,23383
2292,87,28,1,0.1009483009904478,23392
2293,100,4,1,0.10084735268945735,23392
2294,110,13,1,0.10074650533676789,23392
2295,52,17,1,0.10064575883143112,23397
2296,32,38,1,0.1005451130725997,23405
2297,102,2,1,0.1004445679595271,23405
2298,45,33,1,0.10034412339156756,23411
2299,112,14,1,0.100243779268176,23413
2300,66,31,1,0.10014353548890782,23419
2301,112,7,1,0.10004339195341891,23419
2302,73,9,1,0.09994334856146549,23423
2303,106,5,1,0.09984340521290402,23423
2304,118,23,1,0.09974356180769112,23426
2305,102,2,1,0.09964381824588342,23426
2306,116,26,1,0.09954417442763754,23430
2307,106,12,1,0.0994446302532099,23433
2308,91,42,1,0.09934518562295669,23443
2309,97,22,1,0.09924584043733373,23445
2310,119,11,1,0.0991465945968964,23445
2311,101,2,1,0.0990474480022995,23446
2312,114,8,1,0.09894840055429721,23446
2313,101,2,1,0.09884945215374291,23446
2314,116,9,1,0.09875060270158917,23446
2315,111,8,1,0.09865185209888758,23446
2316,100,13,1,0.0985532002467887,23446
2317,63,24,1,0.0984546470465419,23452
2318,68,49,1,0.09835619239949536,23454
2319,94,12,1,0.09825783620709587,23454
2320,89,30,1,0.09815957837088878,23464
2321,73,9,1,0.09806141879251788,23468
2322,126,15,1,0.09796335737372537,23468
2323,109,7,1,0.09786539401635165,23468
2324,110,10,1,0.0977675286223353,23469
2325,79,18,1,0.09766976109371296,23474
2326,58,17,1,0.09757209133261925,23478
2327,136,22,1,0.09747451924128663,23478
2328,119,16,1,0.09737704472204534,23478
2329,100,7,1,0.0972796676773233,23478
2330,72,33,1,0.09718238800964597,23488
2331,91,18,1,0.09708520562163633,23492
2332,109,11,1,0.09698812041601469,23492
2333,114,8,1,0.09689113229559868,23492
2334,103,9,1,0.09679424116330308,23492
2335,108,5,1,0.09669744692213977,23492
2336,71,42,1,0.09660074947521763,23501
2337,97,13,1,0.09650414872574241,23501
2338,120,11,1,0.09640764457701667,23501
2339,79,25,1,0.09631123693243965,23505
2340,47,40,1,0.09621492569550721,23518
2341,104,4,1,0.09611871076981171,23518
2342,108,5,1,0.0960225920590419,23518
2343,88,11,1,0.09592656946698286,23521
2344,55,26,1,0.09583064289751587,23521
2345,122,17,1,0.09573481225461836,23522
2346,94,14,1,0.09563907744236373,23524
2347,38,37,1,0.09554343836492137,23534
2348,41,20,1,0.09544789492655645,23539
2349,100,1,1,0.09535244703162989,23539
2350,94,8,1,0.09525709458459826,23541
2351,64,28,1,0.09516183749001367,23547
2352,108,8,1,0.09506667565252365,23547
2353,107,14,1,0.09497160897687112,23547
2354,44,43,1,0.09487663736789426,23563
2355,121,16,1,0.09478176073052637,23563
2356,110,14,1,0.09468697896979585,23565
2357,114,9,1,0.09459229199082606,23566
2358,119,12,1,0.09449769969883523,23566
2359,86,22,1,0.09440320199913639,23570
2360,117,11,1,0.09430879879713726,23571
2361,110,24,1,0.09421448999834012,23572
2362,114,14,1,0.09412027550834177,23572
2363,111,7,1,0.09402615523283343,23572
2364,90,7,1,0.0939321290776006,23574
2365,38,36,1,0.093838196948523,23578
2366,-2,42,1,0.09374435875157447,23589
2367,113,17,1,0.09365061439282289,23589
2368,71,11,1,0.09355696377843006,23591
2369,98,7,1,0.09346340681465164,23591
2370,120,11,1,0.09336994340783698,23593
2371,110,29,1,0.09327657346442915,23598
2372,100,1,1,0.09318329689096472,23598
2373,98,23,1,0.09309011359407375,23600
2374,123,26,1,0.09299702348047968,23601
2375,114,13,1,0.0929040264569992,23601
2376,112,15,1,0.09281112243054221,23605
2377,93,20,1,0.09271831130811167,23608
2378,104,8,1,0.09262559299680356,23608
2379,109,10,1,0.09253296740380676,23609
2380,119,15,1,0.09244043443640296,23609
2381,121,14,1,0.09234799400196655,23609
2382,73,39,1,0.09225564600796458,23613
2383,130,23,1,0.09216339036195662,23615
2384,76,15,1,0.09207122697159466,23618
2385,128,26,1,0.09197915574462306,23623
2386,75,21,1,0.09188717658887845,23628
2387,81,33,1,0.09179528941228957,23636
2388,68,32,1,0.09170349412287727,23637
2389,84,23,1,0.0916117906287544,23641
2390,107,15,1,0.09152017883812565,23643
2391,75,27,1,0.09142865865928752,23655
2392,108,16,1,0.09133723000062824,23656
2393,116,16,1,0.09124589277062761,23656
2394,115,15,1,0.09115464687785699,23658
2395,104,3,1,0.09106349223097913,23658
2396,100,3,1,0.09097242873874815,23658
2397,107,14,1,0.0908814563100094,23660
2398,79,29,1,0.0907905748536994,23665
2399,100,18,1,0.0906997842788457,23667
2400,119,17,1,0.09060908449456685,23667
2401,89,9,1,0.09051847541007228,23667
2402,119,15,1,0.09042795693466221,23668
2403,113,11,1,0.09033752897772755,23668
2404,99,25,1,0.09024719144874982,23669
2405,118,17,1,0.09015694425730107,23669
2406,107,12,1,0.09006678731304377,23669
2407,82,14,1,0.08997672052573072,23674
2408,106,7,1,0.08988674380520499,23674
2409,108,11,1,0.08979685706139978,23674
2410,97,8,1,0.08970706020433838,23674
2411,103,16,1,0.08961735314413405,23676
2412,89,26,1,0.08952773579098991,23678
2413,106,25,1,0.08943820805519892,23684
2414,112,7,1,0.08934876984714372,23684
2415,100,1,1,0.08925942107729658,23684
2416,106,4,1,0.08917016165621929,23684
2417,119,18,1,0.08908099149456307,23684
2418,108,12,1,0.08899191050306851,23684
2419,108,32,1,0.08890291859256544,23691
2420,78,19,1,0.08881401567397287,23694
2421,45,27,1,0.0887252016582989,23702
2422,105,21,1,0.0886364764566406,23706
2423,130,21,1,0.08854783998018396,23706
2424,108,11,1,0.08845929214020377,23706
2425,79,30,1,0.08837083284806357,23712
2426,33,27,1,0.08828246201521552,23715
2427,85,23,1,0.0881941795532003,23719
2428,75,25,1,0.0881059853736471,23727
2429,94,10,1,0.08801787938827345,23727
2430,115,10,1,0.08792986150888517,23727
2431,120,11,1,0.08784193164737629,23727
2432,97,13,1,0.08775408971572891,23730
2433,110,15,1,0.08766633562601318,23733
2434,99,10,1,0.08757866929038717,23733
2435,58,28,1,0.08749109062109678,23740
2436,94,27,1,0.08740359953047568,23743
2437,111,11,1,0.0873161959309452,23746
2438,91,24,1,0.08722887973501425,23750
2439,103,26,1,0.08714165085527924,23755
2440,90,34,1,0.08705450920442395,23760
2441,89,14,1,0.08696745469521953,23762
2442,115,26,1,0.08688048724052432,23765
2443,81,21,1,0.08679360675328379,23769
2444,102,2,1,0.0867068131465305,23769
2445,111,11,1,0.08662010633338398,23769
2446,-11,58,1,0.0865334862270506,23781
2447,87,29,1,0.08644695274082355,23782
2448,103,12,1,0.08636050578808273,23782
2449,113,8,1,0.08627414528229464,23782
2450,116,9,1,0.08618787113701235,23782
2451,53,36,1,0.08610168326587533,23794
2452,111,7,1,0.08601558158260945,23794
2453,108,5,1,0.08592956600102684,23794
2454,91,29,1,0.08584363643502582,23795
2455,114,27,1,0.08575779279859079,23798
2456,102,11,1,0.0856720350057922,23799
2457,83,16,1,0.0855863629707864,23803
2458,87,21,1,0.0855007766078156,23806
2459,117,14,1,0.08541527583120778,23807
2460,110,6,1,0.08532986055537657,23807
2461,38,48,1,0.0852445306948212,23815
2462,108,26,1,0.08515928616412638,23818
2463,48,37,1,0.08507412687796226,23825
2464,118,10,1,0.0849890527510843,23825
2465,102,2,1,0.08490406369833321,23825
2466,93,26,1,0.08481915963463488,23830
2467,92,21,1,0.08473434047500024,23833
2468,63,35,1,0.08464960613452524,23841
2469,107,14,1,0.08456495652839072,23841
2470,96,24,1,0.08448039157186232,23844
2471,107,5,1,0.08439591118029047,23844
2472,55,20,1,0.08431151526911018,23850
2473,101,11,1,0.08422720375384107,23851
2474,76,28,1,0.08414297655008723,23856
2475,85,10,1,0.08405883357353715,23860
2476,54,31,1,0.0839747747399636,23867
2477,100,1,1,0.08389079996522364,23867
2478,99,15,1,0.08380690916525842,23867
2479,100,1,1,0.08372310225609315,23867
2480,103,3,1,0.08363937915383707,23867
2481,89,19,1,0.08355573977468322,23873
2482,110,6,1,0.08347218403490854,23873
2483,63,30,1,0.08338871185087363,23881
2484,89,12,1,0.08330532313902275,23887
2485,100,7,1,0.08322201781588373,23889
2486,110,16,1,0.08313879579806785,23891
2487,106,4,1,0.08305565700226979,23891
2488,-13,49,1,0.08297260134526752,23905
2489,66,24,1,0.08288962874392225,23910
2490,108,5,1,0.08280673911517833,23910
2491,90,10,1,0.08272393237606315,23911
2492,105,10,1,0.0826412084436871,23913
2493,102,2,1,0.08255856723524341,23913
2494,83,5,1,0.08247600866800817,23914
2495,113,9,1,0.08239353265934016,23914
2496,106,4,1,0.08231113912668082,23914
2497,99,8,1,0.08222882798755414,23915
2498,92,10,1,0.08214659915956658,23915
2499,116,11,1,0.08206445256040702,23916
2500,69,21,1,0.08198238810784661,23921
2501,97,12,1,0.08190040571973876,23921
2502,99,25,1,0.08181850531401902,23925
2503,117,10,1,0.081736686808705,23926
2504,91,5,1,0.08165495012189629,23926
2505,128,21,1,0.08157329517177439,23926
2506,114,23,1,0.08149172187660261,23933
2507,56,22,1,0.08141023015472601,23939
2508,76,30,1,0.08132881992457128,23946
2509,79,17,1,0.0812474911046467,23949
2510,92,6,1,0.08116624361354205,23950
2511,106,4,1,0.08108507736992851,23950
2512,119,13,1,0.08100399229255859,23951
2513,133,24,1,0.08092298830026602,23954
2514,45,38,1,0.08084206531196575,23966
2515,102,5,1,0.08076122324665379,23966
2516,104,6,1,0.08068046202340713,23966
2517,106,4,1,0.08059978156138373,23966
2518,78,10,1,0.08051918177982234,23970
2519,119,16,1,0.08043866259804251,23971
2520,105,5,1,0.08035822393544446,23971
2521,118,13,1,0.08027786571150902,23971
2522,113,21,1,0.08019758784579752,23973
2523,98,17,1,0.08011739025795171,23975
2524,102,2,1,0.08003727286769376,23975
2525,113,19,1,0.07995723559482606,23976
2526,99,19,1,0.07987727835923124,23978
2527,115,9,1,0.07979740108087201,23978
2528,113,14,1,0.07971760367979114,23980
2529,67,27,1,0.07963788607611134,23987
2530,111,13,1,0.07955824819003524,23987
2531,102,5,1,0.0794786899418452,23989
2532,83,30,1,0.07939921125190336,23997
2533,116,15,1,0.07931981204065146,23997
2534,104,3,1,0.0792404922286108,23997
2535,115,16,1,0.0791612517363822,23997
2536,123,26,1,0.07908209048464582,23998
2537,100,10,1,0.07900300839416118,23998
2538,89,13,1,0.07892400538576702,24002
2539,86,27,1,0.07884508138038125,24005
2540,104,3,1,0.07876623629900087,24005
2541,106,4,1,0.07868747006270187,24005
2542,120,13,1,0.07860878259263916,24005
2543,87,13,1,0.07853017381004652,24008
2544,86,34,1,0.07845164363623648,24015
2545,106,31,1,0.07837319199260025,24022
2546,114,18,1,0.07829481880060765,24026
2547,107,5,1,0.07821652398180705,24026
2548,78,21,1,0.07813830745782524,24029
2549,110,10,1,0.07806016915036741,24029
2550,103,3,1,0.07798210898121705,24029
2551,86,18,1,0.07790412687223583,24031
2552,118,19,1,0.07782622274536359,24032
2553,94,16,1,0.07774839652261822,24034
2554,73,14,1,0.0776706481260956,24038
2555,77,18,1,0.0775929774779695,24039
2556,115,13,1,0.07751538450049153,24040
2557,99,18,1,0.07743786911599104,24041
2558,113,21,1,0.07736043124687506,24044
2559,98,16,1,0.07728307081562819,24046
2560,96,8,1,0.07720578774481256,24046
2561,82,25,1,0.07712858195706775,24049
2562,72,32,1,0.07705145337511068,24059
2563,97,4,1,0.07697440192173557,24059
2564,84,32,1,0.07689742751981384,24069
2565,116,9,1,0.07682053009229402,24069
2566,94,4,1,0.07674370956220172,24069
2567,102,2,1,0.07666696585263952,24069
2568,106,10,1,0.07659029888678688,24072
2569,105,13,1,0.07651370858790009,24074
2570,110,6,1,0.07643719487931219,24074
2571,97,6,1,0.07636075768443289,24075
2572,64,35,1,0.07628439692674846,24089
2573,118,10,1,0.07620811252982171,24089
2574,121,17,1,0.07613190441729188,24091
2575,99,19,1,0.07605577251287458,24094
2576,112,19,1,0.0759797167403617,24097
2577,76,26,1,0.07590373702362134,24100
2578,122,13,1,0.07582783328659772,24100
2579,109,22,1,0.07575200545331112,24105
2580,107,9,1,0.0756762534478578,24107
2581,57,37,1,0.07560057719440995,24113
2582,105,8,1,0.07552497661721554,24114
2583,111,15,1,0.07544945164059833,24116
2584,62,34,1,0.07537400218895772,24127
2585,101,2,1,0.07529862818676876,24127
2586,106,4,1,0.07522332955858199,24127
2587,108,8,1,0.0751481062290234,24127
2588,49,33,1,0.07507295812279438,24137
2589,117,20,1,0.07499788516467158,24137
2590,118,10,1,0.07492288727950691,24138
2591,96,31,1,0.0748479643922274,24140
2592,39,30,1,0.07477311642783518,24149
2593,110,24,1,0.07469834331140734,24149
2594,103,7,1,0.07462364496809594,24150
2595,114,10,1,0.07454902132312784,24152
2596,113,8,1,0.0744744723018047,24152
2597,133,22,1,0.0743999978295029,24152
2598,64,32,1,0.0743255978316734,24161
2599,104,3,1,0.07425127223384173,24161
2600,20,21,1,0.07417702096160789,24165
2601,123,17,1,0.07410284394064628,24165
2602,107,13,1,0.07402874109670564,24166
2603,112,8,1,0.07395471235560894,24166
2604,78,15,1,0.07388075764325333,24169
2605,109,6,1,0.07380687688561008,24169
2606,70,44,1,0.07373307000872446,24180
2607,-6,40,1,0.07365933693871574,24191
2608,129,18,1,0.07358567760177702,24191
2609,98,9,1,0.07351209192417524,24191
2610,108,11,1,0.07343857983225106,24191
2611,102,8,1,0.07336514125241882,24191
2612,97,12,1,0.0732917761111664,24193
2613,100,14,1,0.07321848433505523,24195
2614,94,8,1,0.07314526585072018,24196
2615,103,15,1,0.07307212058486945,24196
2616,108,8,1,0.07299904846428458,24196
2617,116,9,1,0.0729260494158203,24196
2618,132,18,1,0.07285312336640448,24196
2619,62,19,1,0.07278027024303808,24203
2620,96,21,1,0.07270748997279504,24208
2621,102,18,1,0.07263478248282225,24213
2622,108,5,1,0.07256214770033943,24213
2623,90,15,1,0.0724895855526391,24214
2624,52,49,1,0.07241709596708645,24226
2625,84,17,1,0.07234467887111937,24229
2626,84,11,1,0.07227233419224825,24232
2627,114,22,1,0.07220006185805601,24238
2628,90,30,1,0.07212786179619796,24241
2629,104,3,1,0.07205573393440176,24241
2630,106,4,1,0.07198367820046736,24241
2631,115,12,1,0.0719116945222669,24241
2632,5,67,1,0.07183978282774463,24266
2633,20,35,1,0.07176794304491688,24274
2634,87,8,1,0.07169617510187196,24275
2635,106,4,1,0.07162447892677008,24275
2636,47,45,1,0.07155285444784332,24284
2637,82,22,1,0.07148130159339547,24289
2638,103,16,1,0.07140982029180207,24292
2639,113,12,1,0.07133841047151027,24292
2640,79,11,1,0.07126707206103876,24293
2641,99,10,1,0.07119580498897772,24294
2642,99,10,1,0.07112460918398875,24295
2643,105,23,1,0.07105348457480476,24298
2644,88,16,1,0.07098243109022996,24302
2645,111,7,1,0.07091144865913973,24302
2646,112,7,1,0.07084053721048059,24302
2647,87,13,1,0.0707696966732701,24305
2648,77,14,1,0.07069892697659683,24306
2649,75,8,1,0.07062822804962023,24306
2650,59,23,1,0.0705575998215706,24315
2651,74,20,1,0.07048704222174904,24316
2652,108,34,1,0.07041655517952729,24320
2653,121,14,1,0.07034613862434776,24321
2654,118,25,1,0.07027579248572341,24324
2655,115,14,1,0.07020551669323769,24324
2656,112,17,1,0.07013531117654445,24324
2657,98,6,1,0.07006517586536791,24324
2658,102,2,1,0.06999511068950254,24324
2659,129,20,1,0.06992511557881304,24325
2660,74,25,1,0.06985519046323423,24330
2661,114,8,1,0.06978533527277099,24330
2662,105,8,1,0.06971554993749822,24331
2663,34,43,1,0.06964583438756072,24342
2664,85,23,1,0.06957618855317316,24347
2665,97,14,1,0.06950661236461998,24352
2666,96,25,1,0.06943710575225537,24355
2667,96,23,1,0.06936766864650311,24357
2668,104,3,1,0.06929830097785661,24357
2669,90,21,1,0.06922900267687875,24360
2670,100,12,1,0.06915977367420187,24362
2671,118,13,1,0.06909061390052766,24363
2672,59,33,1,0.06902152328662714,24373
2673,94,9,1,0.06895250176334052,24374
2674,126,15,1,0.06888354926157718,24374
2675,109,6,1,0.0688146657123156,24374
2676,100,1,1,0.06874585104660329,24374
2677,112,10,1,0.06867710519555668,24374
2678,112,10,1,0.06860842809036113,24374
2679,124,13,1,0.06853981966227077,24374
2680,103,3,1,0.06847127984260849,24374
2681,104,6,1,0.06840280856276588,24374
2682,112,24,1,0.06833440575420312,24376
2683,113,10,1,0.06826607134844892,24376
2684,71,24,1,0.06819780527710047,24381
2685,114,8,1,0.06812960747182337,24381
